order_id,product_id,quantity,sales,last_updated_at
2105,1122,4,40.56,12/13/2024
2105,1345,3,182.94,12/13/2024
2105,1319,2,193.86,12/13/2024
2798,859,2,15.28,12/13/2024
2798,183,1,8.73,12/13/2024
2798,504,2,5.68,12/13/2024
1231,483,2,2.78,12/13/2024
1231,882,2,79.96,12/13/2024
2533,1612,2,839.99,12/13/2024
2379,141,3,47.95,12/13/2024
2379,794,5,37.43,12/13/2024
2379,254,2,63.97,12/13/2024
2379,263,3,165.05,12/13/2024
332,269,1,12.35,12/13/2024
332,607,1,40.97,12/13/2024
332,945,2,22.96,12/13/2024
2144,1817,4,22,12/13/2024
4700,830,3,398.35,12/13/2024
4700,908,4,8.72,12/13/2024
3481,903,9,48.69,12/13/2024
790,375,6,764.69,12/13/2024
790,358,12,3610.85,12/13/2024
790,45,3,254.97,12/13/2024
3103,552,6,38.82,12/13/2024
3103,73,9,1141.94,12/13/2024
3103,396,13,1704.56,12/13/2024
3103,488,2,3.2,12/13/2024
1527,1843,4,1099.96,12/13/2024
3696,608,2,5.25,12/13/2024
3696,1693,3,35.91,12/13/2024
3696,271,1,6.7,12/13/2024
3696,262,2,43.87,12/13/2024
4718,702,3,27.88,12/13/2024
4718,1407,3,540.05,12/13/2024
4718,1590,8,255.68,12/13/2024
3129,1855,3,863.88,12/13/2024
4636,819,4,17.62,12/13/2024
2915,706,3,17.47,12/13/2024
2570,1697,2,69.9,12/13/2024
2570,271,5,41.85,12/13/2024
3020,487,3,6.57,12/13/2024
4355,1395,1,142.86,12/13/2024
4355,66,6,292.27,12/13/2024
3224,148,3,29.33,12/13/2024
2811,1195,2,12.48,12/13/2024
4516,1310,4,102.34,12/13/2024
4516,467,3,48.79,12/13/2024
4516,757,8,44.85,12/13/2024
2006,1280,2,10.37,12/13/2024
2006,79,5,388.43,12/13/2024
2006,1252,3,14.35,12/13/2024
2006,1480,1,63.99,12/13/2024
2451,611,3,86.35,12/13/2024
726,1585,3,32.97,12/13/2024
726,1465,4,83.88,12/13/2024
2652,1819,3,278.4,12/13/2024
3251,948,3,15.12,12/13/2024
3251,725,1,17.43,12/13/2024
3251,1084,3,251.64,12/13/2024
4456,753,7,2.77,12/13/2024
2007,1314,5,14.9,12/13/2024
1115,634,3,15.48,12/13/2024
2546,155,2,39.88,12/13/2024
2546,664,4,12.19,12/13/2024
2546,533,3,20.82,12/13/2024
2696,848,4,13.22,12/13/2024
2696,1212,5,32.4,12/13/2024
824,1437,3,32.94,12/13/2024
824,1200,5,114.2,12/13/2024
824,949,1,3.08,12/13/2024
1317,467,13,845.73,12/13/2024
3100,730,2,13.9,12/13/2024
3100,835,2,20.72,12/13/2024
2238,1821,5,114.95,12/13/2024
1079,1356,2,26.96,12/13/2024
2273,267,6,572.76,12/13/2024
2273,268,3,286.38,12/13/2024
1013,31,2,61.96,12/13/2024
4848,232,1,23.99,12/13/2024
4848,1740,3,287.97,12/13/2024
1735,1816,7,419.94,12/13/2024
2343,1201,7,46.76,12/13/2024
2343,656,3,17.71,12/13/2024
2343,460,2,21.78,12/13/2024
2343,1346,3,161.94,12/13/2024
2343,115,2,161.57,12/13/2024
2341,967,1,3.69,12/13/2024
2341,968,4,122.12,12/13/2024
4606,103,2,155.37,12/13/2024
2409,1208,6,38.88,12/13/2024
2409,318,8,183.84,12/13/2024
2409,1451,5,579.3,12/13/2024
3948,1559,1,14.2,12/13/2024
711,1855,2,575.92,12/13/2024
711,662,6,5.18,12/13/2024
4150,727,3,5.23,12/13/2024
4150,1348,2,285.55,12/13/2024
3238,473,5,72.8,12/13/2024
4053,1185,4,10.82,12/13/2024
96,1340,3,46.26,12/13/2024
4233,810,6,17.46,12/13/2024
1062,200,6,51.07,12/13/2024
2136,1259,1,11.34,12/13/2024
2938,564,4,87.92,12/13/2024
2358,269,3,37.05,12/13/2024
3364,1699,1,2.97,12/13/2024
3364,1420,2,27.44,12/13/2024
267,724,3,1.08,12/13/2024
267,406,2,7.96,12/13/2024
260,788,8,140.74,12/13/2024
2044,1381,4,552.56,12/13/2024
4832,271,3,25.11,12/13/2024
2813,288,2,29.78,12/13/2024
2813,1783,3,677.58,12/13/2024
2813,1288,8,75.04,12/13/2024
3075,1649,2,695.7,12/13/2024
3075,789,5,15.66,12/13/2024
3075,659,6,28.85,12/13/2024
1217,486,3,47.82,12/13/2024
1217,952,5,13.05,12/13/2024
230,401,2,93.78,12/13/2024
230,1051,7,47.18,12/13/2024
230,603,6,19.68,12/13/2024
230,714,10,53.4,12/13/2024
230,645,6,35.88,12/13/2024
635,98,3,258.28,12/13/2024
2687,1317,2,31.4,12/13/2024
4060,1807,5,183.96,12/13/2024
4060,1167,3,17.61,12/13/2024
4060,358,1,300.9,12/13/2024
4338,1352,3,220.78,12/13/2024
4338,1310,11,281.42,12/13/2024
2395,1229,3,79.14,12/13/2024
3998,138,1,1.99,12/13/2024
4314,99,2,145.57,12/13/2024
3312,567,7,123.26,12/13/2024
3312,1253,4,23.68,12/13/2024
3312,1728,4,309.58,12/13/2024
4956,678,14,38.39,12/13/2024
4956,1663,2,95.99,12/13/2024
4956,1500,6,239.95,12/13/2024
4956,1785,2,201.58,12/13/2024
4956,105,4,899.14,12/13/2024
3473,190,5,145.9,12/13/2024
4364,23,7,590.06,12/13/2024
4364,582,3,14.04,12/13/2024
3538,1591,3,49.08,12/13/2024
4325,979,2,29.6,12/13/2024
4325,640,4,17.09,12/13/2024
1060,354,5,912.75,12/13/2024
323,452,3,1089.75,12/13/2024
323,1078,8,447.84,12/13/2024
323,500,5,16.4,12/13/2024
323,1772,5,399.96,12/13/2024
323,1369,5,158.9,12/13/2024
1743,622,5,73.2,12/13/2024
988,718,3,10.74,12/13/2024
4446,161,1,11.03,12/13/2024
4446,1532,3,53.04,12/13/2024
1614,570,4,17.12,12/13/2024
1614,1041,3,59.94,12/13/2024
3372,151,2,210.58,12/13/2024
3372,782,2,30.96,12/13/2024
3372,1648,2,239.98,12/13/2024
4488,780,3,3050.38,12/13/2024
4488,1867,2,133.98,12/13/2024
1783,1085,4,93.25,12/13/2024
1783,1723,3,177.48,12/13/2024
3844,956,6,17.71,12/13/2024
3844,786,3,4.86,12/13/2024
3844,705,2,6.26,12/13/2024
1927,425,2,37.68,12/13/2024
1927,1257,8,51.84,12/13/2024
1927,170,3,27.42,12/13/2024
1927,724,3,5.4,12/13/2024
2633,780,1,1270.99,12/13/2024
2633,900,8,125.36,12/13/2024
1891,1408,1,14.03,12/13/2024
1891,1447,2,27.96,12/13/2024
896,551,2,5.34,12/13/2024
896,667,2,1.7,12/13/2024
896,463,3,24.59,12/13/2024
896,733,5,7.98,12/13/2024
1486,1486,4,288,12/13/2024
2491,1754,3,146.95,12/13/2024
2491,86,4,83.14,12/13/2024
3107,432,4,942.78,12/13/2024
3107,1088,3,74.35,12/13/2024
1224,394,6,26.88,12/13/2024
1224,764,2,10.9,12/13/2024
2700,525,2,3.54,12/13/2024
1747,60,5,528.43,12/13/2024
1747,1057,8,41.47,12/13/2024
3515,40,3,287.98,12/13/2024
1657,1416,3,29.3,12/13/2024
1245,594,2,55.33,12/13/2024
1245,14,6,1228,12/13/2024
1966,691,4,20.42,12/13/2024
1966,358,3,1128.39,12/13/2024
4858,990,2,4.61,12/13/2024
3724,1727,5,195.96,12/13/2024
3724,1112,3,15.55,12/13/2024
3724,1484,4,271.97,12/13/2024
3346,63,3,698.35,12/13/2024
3346,4,2,77.73,12/13/2024
1694,752,9,46.62,12/13/2024
4045,1740,7,537.54,12/13/2024
722,973,2,14.62,12/13/2024
722,942,5,22.55,12/13/2024
722,1757,5,583.8,12/13/2024
722,1762,4,211.17,12/13/2024
1798,1224,2,12.96,12/13/2024
1798,626,2,45.98,12/13/2024
4654,1784,5,1294.75,12/13/2024
211,1613,5,1799.97,12/13/2024
3788,1264,2,10.69,12/13/2024
2338,1708,2,221.98,12/13/2024
2338,39,2,341.96,12/13/2024
675,1573,3,34.77,12/13/2024
675,989,3,18.9,12/13/2024
4723,731,3,102.72,12/13/2024
1901,238,2,40.48,12/13/2024
4776,822,3,33.28,12/13/2024
4776,1796,5,118.65,12/13/2024
4776,967,5,14.76,12/13/2024
3205,1288,4,37.52,12/13/2024
4623,464,3,207.14,12/13/2024
4623,562,5,13.9,12/13/2024
1160,103,3,266.35,12/13/2024
1390,1805,2,307.98,12/13/2024
1390,1115,6,44.1,12/13/2024
1390,538,4,13.12,12/13/2024
1390,887,2,16.56,12/13/2024
1390,1224,6,38.88,12/13/2024
1368,1222,4,335.52,12/13/2024
2817,1619,2,959.98,12/13/2024
2817,764,2,4.09,12/13/2024
2817,610,2,55.98,12/13/2024
2817,1198,2,10.69,12/13/2024
3132,892,3,8.86,12/13/2024
1006,990,3,6.91,12/13/2024
4330,1201,5,26.72,12/13/2024
4330,1116,7,33.49,12/13/2024
1004,1058,2,10.56,12/13/2024
124,1362,2,386.34,12/13/2024
2767,795,10,33.44,12/13/2024
1401,237,2,39.96,12/13/2024
1503,661,2,1217.57,12/13/2024
4874,1425,1,15.51,12/13/2024
4874,1809,2,89.9,12/13/2024
4874,492,4,14.28,12/13/2024
4874,476,3,12.72,12/13/2024
4874,999,5,15.75,12/13/2024
630,530,3,70.95,12/13/2024
630,751,2,65.57,12/13/2024
630,1584,3,299.97,12/13/2024
4539,1574,3,89.97,12/13/2024
4539,1601,2,31.86,12/13/2024
503,1327,5,67.15,12/13/2024
3929,815,3,7.24,12/13/2024
3929,933,3,4.82,12/13/2024
3929,1163,5,91.36,12/13/2024
3929,467,2,130.11,12/13/2024
1336,1819,1,74.24,12/13/2024
1336,141,10,159.84,12/13/2024
1336,839,2,2.89,12/13/2024
1336,1167,2,9.39,12/13/2024
240,1239,4,123.92,12/13/2024
4385,1432,5,55.6,12/13/2024
4385,1577,3,617.98,12/13/2024
4078,710,3,21.31,12/13/2024
3522,1534,6,209.94,12/13/2024
3522,1811,2,31.98,12/13/2024
3522,780,5,5083.96,12/13/2024
4791,1809,1,35.96,12/13/2024
1135,955,3,31.05,12/13/2024
1135,213,4,8.92,12/13/2024
1135,833,4,209.6,12/13/2024
1135,457,4,111.04,12/13/2024
1135,1062,6,38.88,12/13/2024
1571,450,3,36.27,12/13/2024
244,41,5,493.43,12/13/2024
244,1767,2,11.12,12/13/2024
2604,1662,2,686.4,12/13/2024
2846,723,5,15.92,12/13/2024
2846,139,12,70.68,12/13/2024
2846,1385,4,541.24,12/13/2024
4204,1653,2,101.99,12/13/2024
4204,741,2,18.26,12/13/2024
3648,788,5,21.99,12/13/2024
4625,1451,2,185.38,12/13/2024
4625,432,1,58.92,12/13/2024
3347,1685,4,480,12/13/2024
3347,1313,3,34.05,12/13/2024
4372,1068,11,192.72,12/13/2024
4372,1483,3,239.97,12/13/2024
2250,1556,7,50.12,12/13/2024
4793,1837,2,15.98,12/13/2024
4793,1121,3,14.35,12/13/2024
98,721,4,6.53,12/13/2024
98,812,3,2.86,12/13/2024
98,730,8,20.86,12/13/2024
800,1381,2,276.28,12/13/2024
2889,258,9,629.64,12/13/2024
2434,1806,3,449.97,12/13/2024
2434,445,7,1927.59,12/13/2024
2673,66,2,121.78,12/13/2024
944,118,9,2676.67,12/13/2024
301,329,2,489.23,12/13/2024
2758,291,3,312.03,12/13/2024
2758,1350,3,17.94,12/13/2024
2758,1856,3,165.6,12/13/2024
2758,1288,4,37.52,12/13/2024
1628,1824,3,494.97,12/13/2024
1628,1012,2,25.06,12/13/2024
2485,182,3,32.06,12/13/2024
2485,1138,4,18.5,12/13/2024
2485,55,3,191.08,12/13/2024
2485,1280,2,10.37,12/13/2024
4580,968,1,30.53,12/13/2024
4580,1511,3,30.84,12/13/2024
4580,1145,9,75.06,12/13/2024
2315,1739,7,66.98,12/13/2024
919,1237,8,182.72,12/13/2024
4007,983,3,21.93,12/13/2024
2862,1472,3,95.98,12/13/2024
2862,1690,9,143.93,12/13/2024
2862,824,2,3.56,12/13/2024
2862,977,2,4.93,12/13/2024
4633,1348,6,856.66,12/13/2024
4633,756,4,13.18,12/13/2024
4633,389,4,48.78,12/13/2024
4633,1265,2,76.64,12/13/2024
4633,737,6,18.53,12/13/2024
708,251,2,177.68,12/13/2024
409,1483,2,159.98,12/13/2024
2404,1808,3,52.68,12/13/2024
2404,241,3,11.57,12/13/2024
3486,699,4,4.57,12/13/2024
2768,1845,4,1439.97,12/13/2024
2768,662,3,1.73,12/13/2024
2768,369,3,626.1,12/13/2024
1381,546,5,99.2,12/13/2024
4500,324,4,609.98,12/13/2024
4500,345,2,211.37,12/13/2024
4500,1720,3,239.98,12/13/2024
3665,175,5,99.95,12/13/2024
3665,1533,3,29.34,12/13/2024
1740,271,2,16.74,12/13/2024
3405,1058,3,12.67,12/13/2024
3405,1517,14,1119.89,12/13/2024
1251,607,5,204.85,12/13/2024
1251,1865,2,135.98,12/13/2024
1251,538,5,16.4,12/13/2024
1251,725,2,92.96,12/13/2024
383,1453,3,7.63,12/13/2024
2622,753,7,4.16,12/13/2024
2622,1667,3,179.99,12/13/2024
3043,72,3,239.36,12/13/2024
641,1022,3,164.88,12/13/2024
357,1439,3,10.95,12/13/2024
3777,1151,3,19.44,12/13/2024
3777,649,5,12.3,12/13/2024
407,449,1,13.97,12/13/2024
3818,352,6,934.96,12/13/2024
3818,1491,2,46.86,12/13/2024
3818,1328,3,26.16,12/13/2024
3818,519,7,23.13,12/13/2024
3818,448,5,59.24,12/13/2024
669,4,4,155.46,12/13/2024
325,1279,2,8.56,12/13/2024
2929,319,3,21,12/13/2024
2929,1685,2,120,12/13/2024
3808,1816,5,299.96,12/13/2024
3808,439,5,67.84,12/13/2024
3808,85,5,853.93,12/13/2024
3808,531,4,18.69,12/13/2024
2586,307,2,273.96,12/13/2024
2586,1466,3,89.97,12/13/2024
2586,276,5,756.8,12/13/2024
2946,647,2,1.25,12/13/2024
2231,1486,1,72,12/13/2024
2231,135,7,470.15,12/13/2024
768,1379,1,39.13,12/13/2024
3946,528,9,19.73,12/13/2024
3946,1852,2,151.19,12/13/2024
3255,60,2,271.76,12/13/2024
4306,1553,1,47.5,12/13/2024
3982,48,7,344.98,12/13/2024
3928,1053,7,36.29,12/13/2024
3928,1197,2,78.3,12/13/2024
3928,354,1,127.78,12/13/2024
3928,790,2,6.1,12/13/2024
239,662,2,5.76,12/13/2024
1470,658,1,1.72,12/13/2024
110,690,2,8.95,12/13/2024
1862,414,3,2.33,12/13/2024
1862,837,4,1.73,12/13/2024
1862,273,5,159.04,12/13/2024
1862,325,2,145.98,12/13/2024
1101,147,3,77.95,12/13/2024
1101,711,5,95.97,12/13/2024
1101,1746,2,105.58,12/13/2024
1101,615,2,9.34,12/13/2024
4412,246,2,9.68,12/13/2024
4412,1620,7,4899.93,12/13/2024
4897,1600,5,104.75,12/13/2024
3977,1570,2,18.53,12/13/2024
3977,341,7,1875.26,12/13/2024
117,1044,5,91.36,12/13/2024
117,471,5,152.24,12/13/2024
4797,1852,2,35.18,12/13/2024
3266,1052,2,56.7,12/13/2024
3266,1174,7,274.06,12/13/2024
3562,71,5,458.43,12/13/2024
415,701,3,8.23,12/13/2024
58,1470,1,5.95,12/13/2024
58,1162,3,15.24,12/13/2024
840,1513,6,239.94,12/13/2024
840,557,8,23.84,12/13/2024
2976,1340,6,92.52,12/13/2024
2976,1323,1,37.76,12/13/2024
2976,998,2,7.38,12/13/2024
2976,145,2,5.82,12/13/2024
2939,1077,1,3.82,12/13/2024
3368,717,4,26.16,12/13/2024
1292,1587,2,100.8,12/13/2024
2035,199,7,135.8,12/13/2024
3660,562,5,13.9,12/13/2024
3660,884,5,19.4,12/13/2024
2194,707,2,13.49,12/13/2024
2194,674,1,11.42,12/13/2024
2658,1137,3,17.64,12/13/2024
2658,734,3,17.04,12/13/2024
8,1500,2,99.98,12/13/2024
8,220,6,29.46,12/13/2024
1180,731,13,166.92,12/13/2024
4627,208,3,98.33,12/13/2024
1656,71,1,117.88,12/13/2024
1739,1524,3,20.97,12/13/2024
1739,1475,4,139.96,12/13/2024
1739,284,3,37.74,12/13/2024
4664,233,3,14.82,12/13/2024
4664,314,3,191.82,12/13/2024
462,730,2,13.9,12/13/2024
3371,398,4,314.6,12/13/2024
3371,347,4,283.56,12/13/2024
2932,56,2,487.96,12/13/2024
617,695,2,1793.98,12/13/2024
1446,769,4,2.99,12/13/2024
1446,1575,4,108.77,12/13/2024
1662,1170,4,25.92,12/13/2024
1662,1367,2,22.58,12/13/2024
3944,1821,3,55.18,12/13/2024
1969,661,13,9892.74,12/13/2024
461,374,1,73.92,12/13/2024
187,150,4,337.09,12/13/2024
1686,468,3,61.44,12/13/2024
2778,1579,3,479.97,12/13/2024
3554,769,2,5.98,12/13/2024
3554,1473,5,189.95,12/13/2024
3554,1466,5,149.95,12/13/2024
3554,544,5,29.95,12/13/2024
3554,993,3,44.4,12/13/2024
295,567,3,66.03,12/13/2024
1654,1234,2,10.86,12/13/2024
513,619,2,3.36,12/13/2024
513,771,4,27.94,12/13/2024
513,1841,2,28.78,12/13/2024
3126,1437,2,21.96,12/13/2024
1172,1585,2,21.98,12/13/2024
1592,83,11,2621.32,12/13/2024
1449,259,7,74.76,12/13/2024
1449,327,3,364.78,12/13/2024
2203,375,7,1115.17,12/13/2024
1283,757,4,89.7,12/13/2024
1283,984,4,50.12,12/13/2024
1727,940,6,36.48,12/13/2024
4313,1181,13,322.19,12/13/2024
4313,657,3,2.95,12/13/2024
4313,1091,4,19.14,12/13/2024
3866,1479,2,23.08,12/13/2024
2482,1802,2,90.48,12/13/2024
1794,102,3,215.98,12/13/2024
1794,890,3,65.94,12/13/2024
3761,203,3,11.35,12/13/2024
1278,1376,2,24.56,12/13/2024
2354,887,2,16.56,12/13/2024
2354,1467,5,279.95,12/13/2024
445,1381,6,828.84,12/13/2024
4425,668,3,7.22,12/13/2024
4425,1459,4,27.2,12/13/2024
4254,1564,3,89.97,12/13/2024
1817,273,4,318.08,12/13/2024
1817,739,1,5.8,12/13/2024
4131,1786,6,143.95,12/13/2024
4131,1170,3,19.44,12/13/2024
4174,480,2,5.56,12/13/2024
856,1379,3,146.73,12/13/2024
856,1192,5,29.9,12/13/2024
2106,821,2,276.78,12/13/2024
2364,413,2,93.03,12/13/2024
2364,57,5,454.96,12/13/2024
1469,1731,3,246.17,12/13/2024
2187,1386,5,295.4,12/13/2024
4934,1388,8,348.56,12/13/2024
1622,1213,3,15.55,12/13/2024
1622,15,6,482.94,12/13/2024
4421,1725,2,299.98,12/13/2024
4421,816,6,403.68,12/13/2024
4421,1726,2,41.9,12/13/2024
4421,1005,7,28.91,12/13/2024
4332,1039,5,32.4,12/13/2024
3864,1762,7,369.54,12/13/2024
3864,1142,2,10.37,12/13/2024
3864,1555,3,791.88,12/13/2024
1627,529,3,23.64,12/13/2024
1627,1358,2,84.78,12/13/2024
1627,144,5,64.96,12/13/2024
1627,659,10,32.06,12/13/2024
1627,1301,2,177.65,12/13/2024
1627,1637,3,287.91,12/13/2024
1236,1447,2,22.37,12/13/2024
1236,1161,7,32.37,12/13/2024
1236,1558,2,207.98,12/13/2024
398,886,5,36.4,12/13/2024
398,1506,2,22.96,12/13/2024
398,1404,4,315.2,12/13/2024
398,742,3,15.18,12/13/2024
2249,1840,5,623.96,12/13/2024
3868,1751,2,429.6,12/13/2024
3868,237,2,31.97,12/13/2024
3868,54,3,887.27,12/13/2024
3868,1233,4,21.7,12/13/2024
4675,957,7,22.05,12/13/2024
4675,1032,5,99.9,12/13/2024
3244,388,7,90.86,12/13/2024
4048,1160,1,7.78,12/13/2024
4684,776,9,78.76,12/13/2024
2148,206,3,9.55,12/13/2024
2148,154,4,5.34,12/13/2024
1559,621,2,8.28,12/13/2024
3053,1365,3,50.14,12/13/2024
4925,760,7,88.07,12/13/2024
2184,42,3,301.47,12/13/2024
2184,489,2,18.66,12/13/2024
2799,185,2,27.46,12/13/2024
2799,410,3,125.13,12/13/2024
1568,1850,5,555.96,12/13/2024
2076,1346,3,129.55,12/13/2024
2076,1298,1,51.98,12/13/2024
2076,1079,3,10.27,12/13/2024
283,666,2,18.34,12/13/2024
283,1802,5,180.96,12/13/2024
94,1484,7,475.94,12/13/2024
3274,1539,2,159.98,12/13/2024
2308,1834,4,43.6,12/13/2024
4997,807,2,8.29,12/13/2024
4997,1840,9,1123.13,12/13/2024
4997,388,5,64.9,12/13/2024
1147,646,3,2.81,12/13/2024
4711,1551,2,99.98,12/13/2024
4711,584,6,8.04,12/13/2024
4711,1353,13,1564.29,12/13/2024
4326,716,4,138.56,12/13/2024
4326,473,5,65.52,12/13/2024
4370,574,2,14.58,12/13/2024
4370,1535,2,23.2,12/13/2024
4370,516,7,16.46,12/13/2024
2211,314,2,19.31,12/13/2024
34,1133,6,40.08,12/13/2024
429,404,2,101.96,12/13/2024
429,1266,13,259.74,12/13/2024
429,1540,9,255.42,12/13/2024
1999,773,3,4.34,12/13/2024
1999,827,5,11.88,12/13/2024
2637,33,7,405.86,12/13/2024
2637,90,3,680.01,12/13/2024
1636,1567,3,2.38,12/13/2024
1636,456,2,143.13,12/13/2024
1705,1636,4,4476.8,12/13/2024
1705,1050,1,104.85,12/13/2024
1705,403,3,241.44,12/13/2024
2331,1147,14,319.76,12/13/2024
2331,1148,2,45.68,12/13/2024
4674,157,2,31.96,12/13/2024
4674,1103,1,47.9,12/13/2024
4674,1370,3,1112.94,12/13/2024
4674,859,3,22.92,12/13/2024
3188,1786,3,71.98,12/13/2024
3188,1119,3,19.44,12/13/2024
1986,688,3,31.09,12/13/2024
2751,1814,2,13.98,12/13/2024
2751,530,1,23.65,12/13/2024
3932,1777,3,707.88,12/13/2024
3932,775,3,11.95,12/13/2024
3932,650,3,31.13,12/13/2024
3932,1602,4,55.76,12/13/2024
3932,1149,2,24.56,12/13/2024
3932,313,1,51.75,12/13/2024
3932,87,1,207.18,12/13/2024
3932,432,5,1473.1,12/13/2024
4417,1441,2,3.49,12/13/2024
4417,1471,4,21.73,12/13/2024
4417,1381,6,663.07,12/13/2024
4417,830,2,99.59,12/13/2024
4417,1228,2,49.57,12/13/2024
1351,698,7,29.37,12/13/2024
1351,1768,2,344.7,12/13/2024
560,1440,7,47.99,12/13/2024
560,1541,4,102.24,12/13/2024
44,1266,2,39.96,12/13/2024
44,1751,5,1432,12/13/2024
44,1461,6,41.04,12/13/2024
44,88,1,256.78,12/13/2024
323,756,1,13.18,12/13/2024
4507,258,3,83.95,12/13/2024
4530,1372,1,80.98,12/13/2024
4530,1099,9,348.84,12/13/2024
4530,904,5,9.45,12/13/2024
4530,293,3,18.84,12/13/2024
4530,40,2,239.98,12/13/2024
4530,880,2,167.96,12/13/2024
4530,1697,3,104.85,12/13/2024
4530,1825,3,484.83,12/13/2024
4530,1048,3,122.97,12/13/2024
4530,1422,3,154.44,12/13/2024
4530,1243,7,342.37,12/13/2024
3307,588,3,9.55,12/13/2024
4803,353,5,652.45,12/13/2024
4803,332,3,66.64,12/13/2024
2078,670,4,17.22,12/13/2024
2078,1292,2,11.56,12/13/2024
2078,1532,4,88.4,12/13/2024
2078,1287,1,6.48,12/13/2024
2624,1834,2,21.8,12/13/2024
2624,870,3,251.79,12/13/2024
4693,348,2,205.18,12/13/2024
4693,1050,5,419.4,12/13/2024
4240,1458,1,10.3,12/13/2024
4240,326,3,154.76,12/13/2024
4240,1597,2,116.78,12/13/2024
2175,549,2,75.48,12/13/2024
2175,207,2,39.98,12/13/2024
4573,344,3,393.17,12/13/2024
2918,1000,2,23.68,12/13/2024
2262,90,2,408.01,12/13/2024
2262,164,4,165.28,12/13/2024
556,758,7,334.77,12/13/2024
3109,1480,3,239.97,12/13/2024
3109,284,3,37.74,12/13/2024
1144,1803,7,946.34,12/13/2024
1144,1587,3,151.2,12/13/2024
1144,194,4,4.93,12/13/2024
1120,1056,4,86.27,12/13/2024
1120,669,2,72.59,12/13/2024
1120,475,2,60.67,12/13/2024
1120,803,9,77.03,12/13/2024
1120,1324,6,119.9,12/13/2024
1120,1747,5,263.96,12/13/2024
1120,1384,4,363.65,12/13/2024
4493,761,2,9.73,12/13/2024
4493,875,5,14.75,12/13/2024
4493,791,5,29.8,12/13/2024
4493,994,14,427.42,12/13/2024
3263,1807,8,220.75,12/13/2024
249,689,6,152.76,12/13/2024
249,1454,1,7.27,12/13/2024
249,57,14,1819.86,12/13/2024
4666,1233,5,33.9,12/13/2024
2951,1119,6,31.1,12/13/2024
2951,603,2,5.25,12/13/2024
1325,1609,3,263.88,12/13/2024
1325,81,5,2453.43,12/13/2024
3265,824,5,29.7,12/13/2024
3265,1123,4,39.96,12/13/2024
3373,697,2,36.67,12/13/2024
3150,1189,2,13.76,12/13/2024
1658,1388,4,139.42,12/13/2024
2223,1843,9,1979.93,12/13/2024
2856,1422,4,164.74,12/13/2024
2856,124,7,470.3,12/13/2024
2856,1786,2,47.98,12/13/2024
4220,845,3,2.5,12/13/2024
1410,1847,3,88.75,12/13/2024
4478,823,1,2.03,12/13/2024
2222,1122,7,70.98,12/13/2024
2222,666,3,91.68,12/13/2024
2222,823,5,33.75,12/13/2024
2222,1624,8,3040,12/13/2024
3781,676,3,91.2,12/13/2024
3781,345,3,452.94,12/13/2024
951,739,9,52.2,12/13/2024
2067,969,4,15.94,12/13/2024
652,185,2,27.46,12/13/2024
1055,716,2,55.42,12/13/2024
4590,328,2,244.01,12/13/2024
2506,1594,2,159.98,12/13/2024
2506,85,6,1024.72,12/13/2024
4518,922,2,3.68,12/13/2024
607,192,4,121.38,12/13/2024
607,1513,3,95.98,12/13/2024
816,1539,4,255.97,12/13/2024
3580,63,3,872.94,12/13/2024
3580,802,2,41.54,12/13/2024
3580,1100,2,12.96,12/13/2024
4482,493,2,6.85,12/13/2024
4100,1006,3,8.67,12/13/2024
4368,298,4,6.69,12/13/2024
1904,600,6,17.28,12/13/2024
1904,656,3,17.71,12/13/2024
4744,988,7,28.91,12/13/2024
2040,1429,7,52.14,12/13/2024
3226,1701,4,31.97,12/13/2024
4528,1170,4,25.92,12/13/2024
4528,1176,7,40.46,12/13/2024
4528,1367,3,33.87,12/13/2024
2831,589,2,9.73,12/13/2024
2831,1025,1,3.42,12/13/2024
4527,1485,3,177,12/13/2024
233,934,2,3.76,12/13/2024
1334,1822,7,1212.85,12/13/2024
1334,1494,3,89.97,12/13/2024
1334,256,3,42.6,12/13/2024
444,957,2,5.04,12/13/2024
3838,879,4,62.96,12/13/2024
4123,1137,1,5.88,12/13/2024
4123,62,6,977.29,12/13/2024
3590,241,2,9.64,12/13/2024
287,566,3,40.05,12/13/2024
3851,599,7,10.19,12/13/2024
3851,1425,1,16.78,12/13/2024
3851,538,5,13.12,12/13/2024
2346,801,5,18.16,12/13/2024
3414,1191,3,16.06,12/13/2024
3414,1239,9,223.06,12/13/2024
3414,1407,3,540.05,12/13/2024
1707,1726,2,33.52,12/13/2024
1707,138,2,9.94,12/13/2024
1501,534,4,6.72,12/13/2024
1501,360,6,1004.98,12/13/2024
3897,791,3,17.88,12/13/2024
2232,1682,4,396,12/13/2024
2989,846,3,34.5,12/13/2024
2886,298,2,8.36,12/13/2024
2809,547,8,385.6,12/13/2024
2809,588,9,35.82,12/13/2024
3061,1368,3,200.06,12/13/2024
3061,683,5,21.38,12/13/2024
3061,707,4,6.74,12/13/2024
4973,99,1,63.69,12/13/2024
3780,369,4,1669.6,12/13/2024
147,833,2,83.84,12/13/2024
147,755,3,13.27,12/13/2024
3112,715,7,21.34,12/13/2024
3014,519,5,16.52,12/13/2024
1397,219,6,206.11,12/13/2024
1397,1182,5,19.92,12/13/2024
1397,1206,8,198.27,12/13/2024
1397,1422,6,247.1,12/13/2024
1397,613,6,86.3,12/13/2024
2046,548,2,4.16,12/13/2024
2046,226,2,11.65,12/13/2024
