order_id,order_number,order_date,customer_id,discount,last_updated_at
463,CA-2018-138240,10/9/2018,697,0.1,12/13/2024
464,CA-2018-138296,12/5/2018,629,0,12/13/2024
465,CA-2018-138317,6/21/2018,578,0.37,12/13/2024
466,CA-2018-138359,4/1/2018,429,0,12/13/2024
467,CA-2018-138436,3/26/2018,350,0,12/13/2024
468,CA-2018-138450,10/18/2018,258,0.2,12/13/2024
469,CA-2018-138513,5/23/2018,260,0,12/13/2024
470,CA-2018-138527,9/12/2018,95,0.2,12/13/2024
471,CA-2018-138681,12/20/2018,183,0.2,12/13/2024
472,CA-2018-138709,7/4/2018,540,0,12/13/2024
473,CA-2018-138737,12/7/2018,291,0,12/13/2024
474,CA-2018-138940,4/11/2018,305,0.2,12/13/2024
475,CA-2018-139017,5/11/2018,649,0.2,12/13/2024
476,CA-2018-139192,5/27/2018,452,0.1,12/13/2024
477,CA-2018-139283,11/23/2018,113,0,12/13/2024
478,CA-2018-139423,11/1/2018,205,0,12/13/2024
479,CA-2018-139451,10/12/2018,228,0,12/13/2024
480,CA-2018-139542,10/25/2018,263,0.45,12/13/2024
481,CA-2018-139598,12/26/2018,505,0.2,12/13/2024
482,CA-2018-139633,12/17/2018,255,0.7,12/13/2024
483,CA-2018-139857,2/2/2018,142,0,12/13/2024
484,CA-2018-139892,9/8/2018,91,0.33,12/13/2024
485,CA-2018-140004,3/21/2018,126,0.2,12/13/2024
486,CA-2018-140032,9/8/2018,764,0.2,12/13/2024
487,CA-2018-140039,9/13/2018,580,0.2,12/13/2024
488,CA-2018-140165,5/13/2018,261,0.45,12/13/2024
489,CA-2018-140228,4/28/2018,295,0.2,12/13/2024
490,CA-2018-140396,11/20/2018,429,0.05,12/13/2024
491,CA-2018-140403,10/10/2018,756,0.1,12/13/2024
492,CA-2018-140473,5/30/2018,488,0.2,12/13/2024
493,CA-2018-140487,6/14/2018,712,0,12/13/2024
494,CA-2018-140662,11/17/2018,763,0,12/13/2024
495,CA-2018-140732,11/11/2018,483,0.07,12/13/2024
496,CA-2018-140795,2/1/2018,69,0,12/13/2024
497,CA-2018-140816,12/20/2018,744,0.2,12/13/2024
498,CA-2018-140858,6/28/2018,125,0.42,12/13/2024
499,CA-2018-140886,9/30/2018,447,0.2,12/13/2024
500,CA-2018-141005,8/15/2018,178,0,12/13/2024
501,CA-2018-141110,11/26/2018,474,0.1,12/13/2024
502,CA-2018-141152,9/16/2018,640,0.2,12/13/2024
503,CA-2018-141173,11/18/2018,348,0,12/13/2024
504,CA-2018-141278,6/21/2018,649,0,12/13/2024
505,CA-2018-141299,6/3/2018,628,0,12/13/2024
506,CA-2018-141313,12/28/2018,37,0,12/13/2024
507,CA-2018-141355,9/25/2018,80,0.2,12/13/2024
508,CA-2018-141607,12/12/2018,788,0,12/13/2024
509,CA-2018-141649,9/30/2018,224,0.2,12/13/2024
510,CA-2018-141726,7/20/2018,130,0.05,12/13/2024
511,CA-2018-141796,6/21/2018,366,0,12/13/2024
512,CA-2018-141817,1/5/2018,486,0.2,12/13/2024
513,CA-2018-141838,3/26/2018,211,0.13,12/13/2024
514,CA-2018-141901,8/9/2018,306,0,12/13/2024
515,CA-2018-142048,6/22/2018,357,0.2,12/13/2024
516,CA-2018-142314,12/23/2018,686,0,12/13/2024
517,CA-2018-142510,12/22/2018,574,0.4,12/13/2024
518,CA-2018-142587,10/21/2018,739,0.3,12/13/2024
519,CA-2018-142727,4/29/2018,322,0,12/13/2024
520,CA-2018-142769,9/13/2018,654,0,12/13/2024
521,CA-2018-142839,8/16/2018,768,0.4,12/13/2024
522,CA-2018-142951,10/8/2018,365,0.2,12/13/2024
523,CA-2018-142965,7/20/2018,725,0.45,12/13/2024
524,CA-2018-142979,4/12/2018,258,0,12/13/2024
525,CA-2018-143168,10/18/2018,336,0.1,12/13/2024
526,CA-2018-143182,10/15/2018,218,0.2,12/13/2024
527,CA-2018-143210,12/1/2018,4,0,12/13/2024
528,CA-2018-143336,8/27/2018,793,0.13,12/13/2024
529,CA-2018-143371,12/28/2018,496,0,12/13/2024
530,CA-2018-143385,8/31/2018,697,0,12/13/2024
531,CA-2018-143413,5/24/2018,654,0,12/13/2024
532,CA-2018-143637,3/24/2018,539,0,12/13/2024
533,CA-2018-143840,5/22/2018,263,0,12/13/2024
534,CA-2018-143903,7/20/2018,437,0.37,12/13/2024
535,CA-2018-143917,7/25/2018,435,0,12/13/2024
536,CA-2018-144029,5/26/2018,527,0.23,12/13/2024
537,CA-2018-144071,12/8/2018,208,0,12/13/2024
538,CA-2018-144281,6/10/2018,327,0,12/13/2024
539,CA-2018-144407,9/9/2018,537,0,12/13/2024
540,CA-2018-144414,6/17/2018,300,0.07,12/13/2024
541,CA-2018-144624,11/19/2018,395,0,12/13/2024
542,CA-2018-144666,11/9/2018,401,0.06,12/13/2024
543,CA-2018-144974,9/26/2018,164,0.37,12/13/2024
544,CA-2018-145212,9/13/2018,200,0,12/13/2024
545,CA-2018-145254,7/23/2018,557,0.1,12/13/2024
546,CA-2018-145317,3/18/2018,701,0.29,12/13/2024
547,CA-2018-145387,10/31/2018,42,0.04,12/13/2024
548,CA-2018-145541,12/14/2018,738,0,12/13/2024
549,CA-2018-145576,9/14/2018,125,0.2,12/13/2024
550,CA-2018-145800,5/30/2018,715,0.5,12/13/2024
551,CA-2018-145926,11/17/2018,533,0,12/13/2024
552,CA-2018-146283,9/8/2018,444,0.23,12/13/2024
553,CA-2018-146500,8/30/2018,60,0,12/13/2024
554,CA-2018-146528,7/25/2018,778,0,12/13/2024
555,CA-2018-146591,1/19/2018,764,0.45,12/13/2024
556,CA-2018-146640,6/30/2018,317,0.2,12/13/2024
557,CA-2018-146703,10/20/2018,604,0,12/13/2024
558,CA-2018-146731,11/3/2018,60,0.2,12/13/2024
559,CA-2018-146815,9/8/2018,607,0.05,12/13/2024
560,CA-2018-146843,11/30/2018,585,0.2,12/13/2024
561,CA-2018-146864,12/22/2018,115,0,12/13/2024
562,CA-2018-146885,5/30/2018,249,0,12/13/2024
563,CA-2018-146969,9/29/2018,45,0.04,12/13/2024
564,CA-2018-146990,11/7/2018,100,0,12/13/2024
565,CA-2018-146997,1/23/2018,690,0,12/13/2024
566,CA-2018-147235,3/24/2018,139,0,12/13/2024
567,CA-2018-147298,4/26/2018,20,0.2,12/13/2024
568,CA-2018-147543,7/6/2018,67,0.2,12/13/2024
569,CA-2018-147900,9/23/2018,380,0.2,12/13/2024
570,CA-2018-147914,6/4/2018,533,0.2,12/13/2024
571,CA-2018-148040,3/22/2018,85,0.2,12/13/2024
572,CA-2018-148285,10/27/2018,635,0.2,12/13/2024
573,CA-2018-148369,9/23/2018,751,0,12/13/2024
574,CA-2018-148383,12/27/2018,654,0.7,12/13/2024
575,CA-2018-148425,11/30/2018,640,0.7,12/13/2024
576,CA-2018-148488,12/10/2018,700,0.1,12/13/2024
577,CA-2018-148586,3/25/2018,64,0.1,12/13/2024
578,CA-2018-148614,1/20/2018,545,0,12/13/2024
579,CA-2018-148761,5/17/2018,582,0,12/13/2024
580,CA-2018-148782,11/2/2018,603,0.2,12/13/2024
581,CA-2018-148915,11/1/2018,559,0.2,12/13/2024
582,CA-2018-148950,12/14/2018,351,0.4,12/13/2024
583,CA-2018-149020,1/10/2018,37,0,12/13/2024
584,CA-2018-149055,11/23/2018,586,0.2,12/13/2024
585,CA-2018-149104,4/5/2018,636,0,12/13/2024
586,CA-2018-149244,11/4/2018,538,0,12/13/2024
587,CA-2018-149524,1/14/2018,107,0.5,12/13/2024
588,CA-2018-149538,4/4/2018,418,0,12/13/2024
589,CA-2018-149594,9/15/2018,502,0.2,12/13/2024
590,CA-2018-149643,11/16/2018,644,0,12/13/2024
591,CA-2018-149958,3/15/2018,56,0.4,12/13/2024
592,CA-2018-150203,12/5/2018,342,0,12/13/2024
593,CA-2018-150245,12/31/2018,587,0.2,12/13/2024
594,CA-2018-150301,7/8/2018,515,0.1,12/13/2024
595,CA-2018-150329,10/10/2018,683,0.2,12/13/2024
596,CA-2018-150490,8/5/2018,717,0,12/13/2024
597,CA-2018-150518,11/19/2018,547,0,12/13/2024
598,CA-2018-150581,4/8/2018,569,0.1,12/13/2024
599,CA-2018-150798,12/1/2018,381,0.28,12/13/2024
600,CA-2018-151001,4/5/2018,368,0.2,12/13/2024
601,CA-2018-151078,11/12/2018,642,0.2,12/13/2024
602,CA-2018-151162,12/5/2018,246,0.38,12/13/2024
603,CA-2018-151295,11/12/2018,340,0.1,12/13/2024
604,CA-2018-151330,10/14/2018,744,0,12/13/2024
605,CA-2018-151379,12/16/2018,678,0,12/13/2024
606,CA-2018-151554,11/14/2018,155,0.2,12/13/2024
607,CA-2018-151708,8/8/2018,485,0.2,12/13/2024
608,CA-2018-151792,9/2/2018,184,0.2,12/13/2024
609,CA-2018-151897,6/6/2018,786,0.2,12/13/2024
610,CA-2018-151946,6/4/2018,113,0.05,12/13/2024
611,CA-2018-151953,9/20/2018,197,0.2,12/13/2024
612,CA-2018-151967,10/22/2018,553,0,12/13/2024
613,CA-2018-151995,10/13/2018,792,0,12/13/2024
614,CA-2018-152100,5/11/2018,787,0.3,12/13/2024
615,CA-2018-152233,10/5/2018,431,0,12/13/2024
616,CA-2018-152254,6/30/2018,72,0.2,12/13/2024
617,CA-2018-152268,9/2/2018,670,0,12/13/2024
618,CA-2018-152296,8/1/2018,337,0.2,12/13/2024
619,CA-2018-152345,12/29/2018,719,0.1,12/13/2024
620,CA-2018-152422,10/5/2018,73,0.2,12/13/2024
621,CA-2018-152443,5/21/2018,283,0,12/13/2024
622,CA-2018-152562,11/1/2018,397,0,12/13/2024
623,CA-2018-152618,3/14/2018,624,0.25,12/13/2024
624,CA-2018-152849,7/5/2018,242,0.2,12/13/2024
625,CA-2018-152905,2/18/2018,5,0.2,12/13/2024
626,CA-2018-153087,12/27/2018,742,0,12/13/2024
627,CA-2018-153150,7/1/2018,223,0.2,12/13/2024
628,CA-2018-153479,10/4/2018,204,0.1,12/13/2024
629,CA-2018-153619,11/3/2018,746,0,12/13/2024
630,CA-2018-153808,4/6/2018,284,0.07,12/13/2024
631,CA-2018-153850,11/24/2018,750,0.3,12/13/2024
632,CA-2018-153913,12/16/2018,418,0.2,12/13/2024
633,CA-2018-153927,8/12/2018,465,0,12/13/2024
634,CA-2018-153969,9/21/2018,321,0.03,12/13/2024
635,CA-2018-153976,10/3/2018,104,0.3,12/13/2024
636,CA-2018-153983,11/29/2018,32,0.1,12/13/2024
637,CA-2018-154095,12/2/2018,580,0,12/13/2024
638,CA-2018-154158,12/23/2018,137,0.2,12/13/2024
639,CA-2018-154165,2/17/2018,220,0.2,12/13/2024
640,CA-2018-154186,12/13/2018,617,0.2,12/13/2024
641,CA-2018-154592,12/7/2018,261,0,12/13/2024
642,CA-2018-154599,4/12/2018,441,0.19,12/13/2024
643,CA-2018-154627,10/29/2018,664,0.2,12/13/2024
644,CA-2018-154641,8/11/2018,435,0,12/13/2024
645,CA-2018-154669,8/8/2018,754,0,12/13/2024
646,CA-2018-154781,11/21/2018,677,0,12/13/2024
647,CA-2018-154837,8/23/2018,626,0.2,12/13/2024
648,CA-2018-154893,12/21/2018,304,0.2,12/13/2024
649,CA-2018-154963,6/22/2018,4,0.33,12/13/2024
650,CA-2018-155208,4/16/2018,709,0.2,12/13/2024
651,CA-2018-155264,10/19/2018,653,0.12,12/13/2024
652,CA-2018-155271,5/4/2018,3,0,12/13/2024
653,CA-2018-155390,12/6/2018,86,0.2,12/13/2024
654,CA-2018-155593,11/3/2018,654,0,12/13/2024
655,CA-2018-155796,11/11/2018,766,0.35,12/13/2024
656,CA-2018-155852,3/3/2018,39,0.2,12/13/2024
657,CA-2018-155887,5/12/2018,445,0.3,12/13/2024
658,CA-2018-156006,4/30/2018,754,0,12/13/2024
659,CA-2018-156160,9/22/2018,53,0.08,12/13/2024
660,CA-2018-156244,8/12/2018,207,0.2,12/13/2024
661,CA-2018-156314,12/24/2018,654,0.2,12/13/2024
662,CA-2018-156342,6/17/2018,362,0.2,12/13/2024
663,CA-2018-156349,5/26/2018,520,0.18,12/13/2024
664,CA-2018-156433,9/20/2018,278,0,12/13/2024
665,CA-2018-156545,2/27/2018,410,0.2,12/13/2024
666,CA-2018-156587,3/7/2018,5,0.07,12/13/2024
667,CA-2018-156594,12/20/2018,493,0.1,12/13/2024
668,CA-2018-156601,9/19/2018,280,0,12/13/2024
669,CA-2018-156790,8/8/2018,779,0.2,12/13/2024
670,CA-2018-156993,6/28/2018,662,0,12/13/2024
671,CA-2018-157147,1/13/2018,71,0.05,12/13/2024
672,CA-2018-157546,7/20/2018,634,0.1,12/13/2024
673,CA-2018-157609,3/16/2018,442,0.2,12/13/2024
674,CA-2018-157623,3/14/2018,216,0,12/13/2024
675,CA-2018-157644,12/31/2018,28,0,12/13/2024
676,CA-2018-157721,9/2/2018,396,0,12/13/2024
677,CA-2018-157784,7/5/2018,493,0,12/13/2024
678,CA-2018-157882,10/3/2018,47,0.2,12/13/2024
679,CA-2018-157924,10/11/2018,318,0.1,12/13/2024
680,CA-2018-158029,5/26/2018,321,0.2,12/13/2024
681,CA-2018-158064,4/21/2018,2,0.2,12/13/2024
682,CA-2018-158225,9/22/2018,684,0,12/13/2024
683,CA-2018-158274,11/19/2018,650,0,12/13/2024
684,CA-2018-158281,9/2/2018,24,0.4,12/13/2024
685,CA-2018-158337,3/11/2018,414,0,12/13/2024
686,CA-2018-158372,11/10/2018,636,0.03,12/13/2024
687,CA-2018-158442,3/17/2018,64,0.2,12/13/2024
688,CA-2018-158470,4/19/2018,22,0,12/13/2024
689,CA-2018-158540,11/24/2018,779,0,12/13/2024
690,CA-2018-158771,5/9/2018,667,0,12/13/2024
691,CA-2018-159121,7/26/2018,397,0,12/13/2024
692,CA-2018-159184,9/14/2018,347,0,12/13/2024
693,CA-2018-159310,11/7/2018,679,0.43,12/13/2024
694,CA-2018-159338,6/25/2018,577,0.2,12/13/2024
695,CA-2018-159478,9/30/2018,514,0,12/13/2024
696,CA-2018-159520,6/6/2018,311,0.2,12/13/2024
697,CA-2018-159625,11/23/2018,700,0.2,12/13/2024
698,CA-2018-159681,12/7/2018,603,0,12/13/2024
699,CA-2018-159709,5/10/2018,36,0.1,12/13/2024
700,CA-2018-159800,11/28/2018,689,0,12/13/2024
701,CA-2018-159814,6/24/2018,468,0.2,12/13/2024
702,CA-2018-159835,11/17/2018,621,0.25,12/13/2024
703,CA-2018-159849,9/19/2018,380,0,12/13/2024
704,CA-2018-160066,11/16/2018,29,0,12/13/2024
705,CA-2018-160094,4/30/2018,396,0,12/13/2024
706,CA-2018-160157,12/20/2018,512,0.2,12/13/2024
707,CA-2018-160262,6/9/2018,763,0,12/13/2024
708,CA-2018-160276,4/2/2018,35,0,12/13/2024
709,CA-2018-160738,5/5/2018,429,0.2,12/13/2024
710,CA-2018-160766,9/14/2018,225,0.06,12/13/2024
711,CA-2018-160773,7/1/2018,479,0.45,12/13/2024
712,CA-2018-161032,11/18/2018,518,0,12/13/2024
713,CA-2018-161249,8/9/2018,634,0.45,12/13/2024
714,CA-2018-161508,7/12/2018,613,0.22,12/13/2024
715,CA-2018-161634,11/14/2018,131,0,12/13/2024
716,CA-2018-162089,3/30/2018,533,0.23,12/13/2024
717,CA-2018-162278,10/26/2018,34,0.1,12/13/2024
718,CA-2018-162362,11/14/2018,387,0,12/13/2024
719,CA-2018-162684,8/1/2018,58,0.2,12/13/2024
720,CA-2018-162775,1/13/2018,177,0,12/13/2024
721,CA-2018-162866,12/27/2018,165,0.4,12/13/2024
722,CA-2018-162992,12/19/2018,100,0.1,12/13/2024
723,CA-2018-163013,11/28/2018,82,0,12/13/2024
724,CA-2018-163034,11/24/2018,213,0.2,12/13/2024
725,CA-2018-163223,3/21/2018,433,0,12/13/2024
726,CA-2018-163293,9/8/2018,420,0,12/13/2024
727,CA-2018-163412,12/20/2018,703,0.1,12/13/2024
728,CA-2018-163419,11/11/2018,775,0.2,12/13/2024
729,CA-2018-163447,12/27/2018,734,0.1,12/13/2024
730,CA-2018-163468,11/18/2018,381,0.48,12/13/2024
731,CA-2018-163552,7/11/2018,448,0,12/13/2024
732,CA-2018-163559,9/23/2018,719,0.2,12/13/2024
733,CA-2018-163650,9/23/2018,771,0,12/13/2024
734,CA-2018-163748,10/14/2018,324,0.5,12/13/2024
735,CA-2018-163867,6/3/2018,639,0.33,12/13/2024
736,CA-2018-164182,7/14/2018,719,0.3,12/13/2024
737,CA-2018-164210,11/18/2018,615,0.35,12/13/2024
738,CA-2018-164224,5/18/2018,770,0.2,12/13/2024
739,CA-2018-164259,12/28/2018,710,0.2,12/13/2024
740,CA-2018-164315,4/2/2018,632,0,12/13/2024
741,CA-2018-164385,9/26/2018,553,0.2,12/13/2024
742,CA-2018-164469,6/25/2018,303,0.2,12/13/2024
743,CA-2018-164721,11/25/2018,479,0,12/13/2024
744,CA-2018-164742,10/13/2018,520,0,12/13/2024
745,CA-2018-164749,3/23/2018,88,0.2,12/13/2024
746,CA-2018-164861,12/3/2018,492,0,12/13/2024
747,CA-2018-164903,2/20/2018,713,0,12/13/2024
748,CA-2018-164910,11/12/2018,226,0.2,12/13/2024
749,CA-2018-164973,11/4/2018,569,0.02,12/13/2024
750,CA-2018-165309,11/11/2018,423,0.37,12/13/2024
751,CA-2018-165379,7/9/2018,93,0.2,12/13/2024
752,CA-2018-165393,12/27/2018,556,0.8,12/13/2024
753,CA-2018-165428,9/1/2018,384,0.5,12/13/2024
754,CA-2018-165477,12/29/2018,638,0.2,12/13/2024
755,CA-2018-165540,2/21/2018,754,0.8,12/13/2024
756,CA-2018-165568,2/15/2018,81,0.2,12/13/2024
757,CA-2018-165764,11/3/2018,693,0.38,12/13/2024
758,CA-2018-165806,4/7/2018,781,0,12/13/2024
759,CA-2018-165974,6/29/2018,218,0.2,12/13/2024
760,CA-2018-166051,5/31/2018,379,0,12/13/2024
761,CA-2018-166086,5/7/2018,183,0.07,12/13/2024
762,CA-2018-166191,12/5/2018,215,0.2,12/13/2024
763,CA-2018-166457,5/5/2018,589,0,12/13/2024
764,CA-2018-166471,8/9/2018,503,0.2,12/13/2024
765,CA-2018-166555,7/11/2018,376,0,12/13/2024
766,CA-2018-166590,10/29/2018,558,0,12/13/2024
767,CA-2018-166716,8/20/2018,170,0.3,12/13/2024
768,CA-2018-166730,12/30/2018,202,0.2,12/13/2024
769,CA-2018-166744,9/20/2018,228,0,12/13/2024
770,CA-2018-166863,6/20/2018,668,0.33,12/13/2024
771,CA-2018-166884,3/11/2018,148,0.2,12/13/2024
772,CA-2018-166891,10/4/2018,131,0.1,12/13/2024
773,CA-2018-166954,4/25/2018,111,0.07,12/13/2024
774,CA-2018-166961,12/27/2018,142,0.05,12/13/2024
775,CA-2018-166989,11/14/2018,650,0.05,12/13/2024
776,CA-2018-167164,5/13/2018,19,0,12/13/2024
777,CA-2018-167199,1/6/2018,498,0,12/13/2024
778,CA-2018-167360,11/24/2018,623,0,12/13/2024
779,CA-2018-167486,11/27/2018,397,0,12/13/2024
780,CA-2018-167724,4/13/2018,83,0,12/13/2024
781,CA-2018-167850,8/9/2018,24,0.2,12/13/2024
782,CA-2018-167927,1/20/2018,789,0.01,12/13/2024
783,CA-2018-167997,1/26/2018,121,0,12/13/2024
784,CA-2018-168130,9/19/2018,105,0.1,12/13/2024
785,CA-2018-168158,7/19/2018,273,0.2,12/13/2024
786,CA-2018-168305,11/1/2018,599,0,12/13/2024
787,CA-2018-168312,3/1/2018,314,0.25,12/13/2024
788,CA-2018-168368,2/11/2018,294,0,12/13/2024
789,CA-2018-168473,12/26/2018,739,0,12/13/2024
790,CA-2018-168494,12/12/2018,574,0.18,12/13/2024
791,CA-2018-168592,9/8/2018,235,0,12/13/2024
792,CA-2018-168823,9/21/2018,483,0.2,12/13/2024
793,CA-2018-168984,11/26/2018,578,0.2,12/13/2024
794,CA-2018-169019,7/26/2018,460,0.67,12/13/2024
795,CA-2018-169033,3/30/2018,439,0,12/13/2024
796,CA-2018-169061,3/5/2018,8,0.04,12/13/2024
797,CA-2018-169257,6/6/2018,722,0.45,12/13/2024
798,CA-2018-169446,12/19/2018,690,0.2,12/13/2024
799,CA-2018-169460,4/19/2018,563,0,12/13/2024
800,CA-2018-169642,7/27/2018,65,0,12/13/2024
801,CA-2018-169649,12/9/2018,763,0.5,12/13/2024
802,CA-2018-169684,10/20/2018,286,0.3,12/13/2024
803,CA-2018-169726,8/9/2018,372,0.2,12/13/2024
804,CA-2018-169775,8/29/2018,620,0.45,12/13/2024
805,CA-2018-169803,4/6/2018,672,0,12/13/2024
806,CA-2018-169852,10/21/2018,687,0.2,12/13/2024
807,CA-2019-100146,5/14/2019,128,0.14,12/13/2024
808,CA-2019-100216,4/13/2019,326,0.2,12/13/2024
809,CA-2019-100251,5/17/2019,241,0,12/13/2024
810,CA-2019-100454,11/20/2019,93,0.07,12/13/2024
811,CA-2019-100545,11/22/2019,339,0.7,12/13/2024
812,CA-2019-100573,9/25/2019,42,0,12/13/2024
813,CA-2019-100657,11/2/2019,725,0.1,12/13/2024
814,CA-2019-100685,12/19/2019,703,0,12/13/2024
815,CA-2019-100734,9/15/2019,14,0.45,12/13/2024
816,CA-2019-100769,5/16/2019,753,0.2,12/13/2024
817,CA-2019-100818,5/31/2019,391,0.45,12/13/2024
818,CA-2019-100888,4/6/2019,512,0.2,12/13/2024
819,CA-2019-101000,4/9/2019,336,0,12/13/2024
820,CA-2019-101007,2/9/2019,542,0.2,12/13/2024
821,CA-2019-101091,12/5/2019,725,0.45,12/13/2024
822,CA-2019-101126,2/10/2019,554,0.2,12/13/2024
823,CA-2019-101154,9/18/2019,159,0,12/13/2024
824,CA-2019-101707,8/27/2019,590,0,12/13/2024
825,CA-2019-101868,6/9/2019,517,0.53,12/13/2024
826,CA-2019-101889,12/27/2019,192,0.3,12/13/2024
827,CA-2019-101910,11/27/2019,139,0.2,12/13/2024
828,CA-2019-101924,9/4/2019,418,0.7,12/13/2024
829,CA-2019-102016,9/12/2019,754,0,12/13/2024
830,CA-2019-102036,9/21/2019,175,0,12/13/2024
831,CA-2019-102260,9/22/2019,695,0.3,12/13/2024
832,CA-2019-102281,10/12/2019,533,0.08,12/13/2024
833,CA-2019-102316,3/1/2019,206,0.2,12/13/2024
834,CA-2019-102491,8/24/2019,446,0,12/13/2024
835,CA-2019-102582,9/15/2019,578,0,12/13/2024
836,CA-2019-102722,4/18/2019,447,0,12/13/2024
837,CA-2019-102778,11/21/2019,370,0.2,12/13/2024
838,CA-2019-102806,5/21/2019,323,0.7,12/13/2024
839,CA-2019-102848,11/7/2019,415,0.2,12/13/2024
840,CA-2019-102855,4/5/2019,362,0,12/13/2024
841,CA-2019-102876,9/7/2019,471,0.6,12/13/2024
842,CA-2019-103072,9/27/2019,334,0,12/13/2024
843,CA-2019-103093,2/3/2019,290,0,12/13/2024
844,CA-2019-103135,7/24/2019,716,0,12/13/2024
845,CA-2019-103177,5/30/2019,275,0,12/13/2024
846,CA-2019-103205,12/8/2019,375,0.2,12/13/2024
847,CA-2019-103716,4/30/2019,418,0.1,12/13/2024
848,CA-2019-103723,12/1/2019,111,0,12/13/2024
849,CA-2019-103772,6/28/2019,533,0,12/13/2024
850,CA-2019-103793,3/26/2019,117,0.2,12/13/2024
851,CA-2019-103835,9/24/2019,675,0,12/13/2024
852,CA-2019-103870,12/27/2019,710,0.2,12/13/2024
853,CA-2019-103933,9/25/2019,236,0,12/13/2024
854,CA-2019-103954,8/9/2019,332,0,12/13/2024
855,CA-2019-103961,11/5/2019,565,0.2,12/13/2024
856,CA-2019-104038,2/6/2019,467,0,12/13/2024
857,CA-2019-104052,3/1/2019,759,0.2,12/13/2024
858,CA-2019-104059,6/13/2019,281,0.2,12/13/2024
859,CA-2019-104115,6/12/2019,371,0.2,12/13/2024
860,CA-2019-104129,2/27/2019,279,0.15,12/13/2024
861,CA-2019-104241,1/4/2019,23,0,12/13/2024
862,CA-2019-104297,5/29/2019,129,0.2,12/13/2024
863,CA-2019-104346,12/11/2019,339,0.29,12/13/2024
864,CA-2019-104486,5/1/2019,603,0.07,12/13/2024
865,CA-2019-104493,10/2/2019,247,0.2,12/13/2024
866,CA-2019-104514,1/2/2019,128,0,12/13/2024
867,CA-2019-104626,9/1/2019,237,0,12/13/2024
868,CA-2019-104871,3/30/2019,237,0.3,12/13/2024
869,CA-2019-104941,6/13/2019,206,0,12/13/2024
870,CA-2019-104948,11/13/2019,431,0.12,12/13/2024
871,CA-2019-105102,9/15/2019,92,0.13,12/13/2024
872,CA-2019-105158,9/5/2019,710,0,12/13/2024
873,CA-2019-105221,11/1/2019,781,0.2,12/13/2024
874,CA-2019-105312,11/6/2019,543,0.45,12/13/2024
875,CA-2019-105347,11/24/2019,231,0,12/13/2024
876,CA-2019-105361,3/29/2019,157,0,12/13/2024
877,CA-2019-105508,9/24/2019,359,0,12/13/2024
878,CA-2019-105571,11/7/2019,167,0.7,12/13/2024
879,CA-2019-105599,9/7/2019,487,0.2,12/13/2024
880,CA-2019-105613,10/18/2019,442,0.5,12/13/2024
881,CA-2019-105627,3/8/2019,212,0,12/13/2024
882,CA-2019-105634,11/8/2019,317,0,12/13/2024
883,CA-2019-105690,11/21/2019,121,0.24,12/13/2024
884,CA-2019-105725,2/18/2019,313,0.1,12/13/2024
885,CA-2019-105844,10/25/2019,362,0,12/13/2024
886,CA-2019-105970,3/2/2019,582,0,12/13/2024
887,CA-2019-106187,6/23/2019,640,0,12/13/2024
888,CA-2019-106208,12/10/2019,413,0.8,12/13/2024
889,CA-2019-106215,4/16/2019,95,0.2,12/13/2024
890,CA-2019-106257,4/13/2019,253,0.2,12/13/2024
891,CA-2019-106320,9/25/2019,250,0,12/13/2024
892,CA-2019-106362,12/11/2019,452,0.7,12/13/2024
893,CA-2019-106565,3/20/2019,119,0,12/13/2024
894,CA-2019-106978,9/28/2019,792,0.37,12/13/2024
895,CA-2019-107020,7/10/2019,546,0.2,12/13/2024
896,CA-2019-107083,11/21/2019,66,0.65,12/13/2024
897,CA-2019-107468,12/18/2019,518,0.2,12/13/2024
898,CA-2019-107678,4/21/2019,382,0,12/13/2024
899,CA-2019-107685,11/30/2019,395,0,12/13/2024
900,CA-2019-107741,3/8/2019,282,0.2,12/13/2024
901,CA-2019-107902,8/28/2019,703,0,12/13/2024
902,CA-2019-107937,5/3/2019,344,0,12/13/2024
903,CA-2019-108119,11/1/2019,538,0,12/13/2024
904,CA-2019-108259,11/8/2019,577,0.33,12/13/2024
905,CA-2019-108532,8/29/2019,129,0,12/13/2024
906,CA-2019-108588,1/5/2019,87,0.07,12/13/2024
907,CA-2019-108665,7/6/2019,436,0,12/13/2024
908,CA-2019-108672,9/10/2019,280,0,12/13/2024
909,CA-2019-109001,3/5/2019,440,0.43,12/13/2024
910,CA-2019-109113,12/19/2019,266,0.2,12/13/2024
911,CA-2019-109169,4/20/2019,581,0,12/13/2024
912,CA-2019-109190,10/23/2019,138,0.4,12/13/2024
913,CA-2019-109197,12/31/2019,398,0.2,12/13/2024
914,CA-2019-109337,11/21/2019,221,0,12/13/2024
915,CA-2019-109386,11/8/2019,646,0,12/13/2024
916,CA-2019-109470,12/31/2019,420,0,12/13/2024
917,CA-2019-109512,3/5/2019,460,0.03,12/13/2024
918,CA-2019-109575,9/18/2019,432,0,12/13/2024
919,CA-2019-109603,1/26/2019,269,0,12/13/2024
920,CA-2019-109638,12/15/2019,372,0.07,12/13/2024
921,CA-2019-109708,5/25/2019,187,0.2,12/13/2024
922,CA-2019-109736,10/10/2019,208,0,12/13/2024
923,CA-2019-109862,10/25/2019,327,0,12/13/2024
924,CA-2019-109939,5/8/2019,2,0.2,12/13/2024
