order_id,product_id,ship_date,ship_mode,last_updated_at
2111,1090,2020-01-13,Second Class,2024-12-13
2111,1231,2020-01-13,Second Class,2024-12-13
2111,1692,2020-01-13,Second Class,2024-12-13
731,1052,2018-07-15,Standard Class,2024-12-13
731,1831,2018-07-15,Standard Class,2024-12-13
731,106,2018-07-15,Standard Class,2024-12-13
731,161,2018-07-15,Standard Class,2024-12-13
731,964,2018-07-15,Standard Class,2024-12-13
1846,1083,2020-11-22,First Class,2024-12-13
1846,778,2020-11-22,First Class,2024-12-13
1846,659,2020-11-22,First Class,2024-12-13
1900,283,2020-04-26,Standard Class,2024-12-13
1152,790,2019-06-14,First Class,2024-12-13
3239,479,2021-11-21,First Class,2024-12-13
3239,633,2021-11-21,First Class,2024-12-13
2129,328,2020-03-24,Standard Class,2024-12-13
1749,1601,2020-09-09,Second Class,2024-12-13
1749,14,2020-09-09,Second Class,2024-12-13
3104,508,2021-07-12,First Class,2024-12-13
3104,380,2021-07-12,First Class,2024-12-13
3856,86,2021-10-16,Standard Class,2024-12-13
2784,1737,2020-03-13,Standard Class,2024-12-13
2784,286,2020-03-13,Standard Class,2024-12-13
476,1705,2018-06-01,Second Class,2024-12-13
476,1510,2018-06-01,Second Class,2024-12-13
4465,151,2019-07-05,First Class,2024-12-13
4465,1102,2019-07-05,First Class,2024-12-13
4465,302,2019-07-05,First Class,2024-12-13
934,496,2019-04-08,Standard Class,2024-12-13
934,306,2019-04-08,Standard Class,2024-12-13
934,749,2019-04-08,Standard Class,2024-12-13
934,781,2019-04-08,Standard Class,2024-12-13
4140,682,2021-12-17,Standard Class,2024-12-13
4140,703,2021-12-17,Standard Class,2024-12-13
1776,922,2020-12-01,Standard Class,2024-12-13
4405,107,2019-03-29,Standard Class,2024-12-13
1600,425,2019-04-21,Standard Class,2024-12-13
1600,944,2019-04-21,Standard Class,2024-12-13
1600,632,2019-04-21,Standard Class,2024-12-13
1600,1765,2019-04-21,Standard Class,2024-12-13
1600,935,2019-04-21,Standard Class,2024-12-13
1600,822,2019-04-21,Standard Class,2024-12-13
2591,66,2020-10-02,First Class,2024-12-13
4899,1441,2021-09-30,Second Class,2024-12-13
4457,698,2019-07-29,Standard Class,2024-12-13
1395,597,2019-11-26,Standard Class,2024-12-13
2520,1149,2020-05-02,Standard Class,2024-12-13
2953,786,2021-11-19,Standard Class,2024-12-13
2235,795,2020-11-19,Standard Class,2024-12-13
2235,847,2020-11-19,Standard Class,2024-12-13
2235,1569,2020-11-19,Standard Class,2024-12-13
2666,481,2020-09-30,First Class,2024-12-13
3456,420,2021-09-25,Second Class,2024-12-13
3456,1341,2021-09-25,Second Class,2024-12-13
3456,658,2021-09-25,Second Class,2024-12-13
925,1046,2019-12-04,Standard Class,2024-12-13
925,98,2019-12-04,Standard Class,2024-12-13
4632,328,2020-03-05,Standard Class,2024-12-13
4632,1209,2020-03-05,Standard Class,2024-12-13
4632,1391,2020-03-05,Standard Class,2024-12-13
4632,1675,2020-03-05,Standard Class,2024-12-13
2763,1019,2020-08-12,Same Day,2024-12-13
2741,1863,2020-08-20,Second Class,2024-12-13
2741,957,2020-08-20,Second Class,2024-12-13
3966,207,2021-06-10,Standard Class,2024-12-13
3966,1752,2021-06-10,Standard Class,2024-12-13
1378,566,2019-12-13,Standard Class,2024-12-13
1378,1709,2019-12-13,Standard Class,2024-12-13
1651,1067,2019-12-31,Standard Class,2024-12-13
1651,431,2019-12-31,Standard Class,2024-12-13
4003,1418,2021-01-26,Standard Class,2024-12-13
4003,804,2021-01-26,Standard Class,2024-12-13
694,365,2018-06-28,First Class,2024-12-13
1810,524,2020-06-17,First Class,2024-12-13
1810,145,2020-06-17,First Class,2024-12-13
1810,1491,2020-06-17,First Class,2024-12-13
1810,550,2020-06-17,First Class,2024-12-13
4918,811,2021-04-27,Standard Class,2024-12-13
4918,726,2021-04-27,Standard Class,2024-12-13
1888,1141,2020-10-27,Standard Class,2024-12-13
4534,1316,2020-11-24,Standard Class,2024-12-13
4534,145,2020-11-24,Standard Class,2024-12-13
4534,787,2020-11-24,Standard Class,2024-12-13
4534,940,2020-11-24,Standard Class,2024-12-13
4534,891,2020-11-24,Standard Class,2024-12-13
4534,1823,2020-11-24,Standard Class,2024-12-13
4534,1285,2020-11-24,Standard Class,2024-12-13
4534,747,2020-11-24,Standard Class,2024-12-13
3609,776,2021-12-23,Second Class,2024-12-13
3609,18,2021-12-23,Second Class,2024-12-13
3609,1572,2021-12-23,Second Class,2024-12-13
2388,999,2020-07-24,Second Class,2024-12-13
1367,1149,2019-09-08,Standard Class,2024-12-13
1367,1525,2019-09-08,Standard Class,2024-12-13
1367,1026,2019-09-08,Standard Class,2024-12-13
1367,899,2019-09-08,Standard Class,2024-12-13
4300,1720,2018-01-26,Standard Class,2024-12-13
4300,554,2018-01-26,Standard Class,2024-12-13
4300,252,2018-01-26,Standard Class,2024-12-13
4300,602,2018-01-26,Standard Class,2024-12-13
4300,867,2018-01-26,Standard Class,2024-12-13
4300,89,2018-01-26,Standard Class,2024-12-13
886,572,2019-03-07,Standard Class,2024-12-13
886,865,2019-03-07,Standard Class,2024-12-13
1883,364,2020-04-16,Standard Class,2024-12-13
1883,1024,2020-04-16,Standard Class,2024-12-13
1883,872,2020-04-16,Standard Class,2024-12-13
4551,1257,2020-12-07,First Class,2024-12-13
4609,1401,2020-06-09,Standard Class,2024-12-13
4609,960,2020-06-09,Standard Class,2024-12-13
4649,1347,2020-12-11,Same Day,2024-12-13
2504,877,2020-11-15,Second Class,2024-12-13
2504,425,2020-11-15,Second Class,2024-12-13
2504,1128,2020-11-15,Second Class,2024-12-13
2504,581,2020-11-15,Second Class,2024-12-13
2504,728,2020-11-15,Second Class,2024-12-13
563,296,2018-10-03,Standard Class,2024-12-13
563,921,2018-10-03,Standard Class,2024-12-13
563,1157,2018-10-03,Standard Class,2024-12-13
563,1680,2018-10-03,Standard Class,2024-12-13
563,1418,2018-10-03,Standard Class,2024-12-13
974,456,2019-04-04,Same Day,2024-12-13
974,914,2019-04-04,Same Day,2024-12-13
974,774,2019-04-04,Same Day,2024-12-13
974,1698,2019-04-04,Same Day,2024-12-13
974,1622,2019-04-04,Same Day,2024-12-13
994,198,2019-05-14,Standard Class,2024-12-13
2644,599,2021-01-06,Standard Class,2024-12-13
2644,803,2021-01-06,Standard Class,2024-12-13
447,1417,2018-12-21,First Class,2024-12-13
447,340,2018-12-21,First Class,2024-12-13
447,802,2018-12-21,First Class,2024-12-13
447,323,2018-12-21,First Class,2024-12-13
2463,85,2020-07-07,Second Class,2024-12-13
3749,390,2021-07-04,Standard Class,2024-12-13
3749,836,2021-07-04,Standard Class,2024-12-13
326,613,2018-09-05,Second Class,2024-12-13
349,1858,2018-03-08,Standard Class,2024-12-13
349,833,2018-03-08,Standard Class,2024-12-13
349,777,2018-03-08,Standard Class,2024-12-13
225,693,2018-05-08,Standard Class,2024-12-13
1130,1507,2019-11-02,Same Day,2024-12-13
3712,317,2021-12-10,Second Class,2024-12-13
3712,1413,2021-12-10,Second Class,2024-12-13
3712,1212,2021-12-10,Second Class,2024-12-13
3712,1373,2021-12-10,Second Class,2024-12-13
4196,1169,2018-03-14,Standard Class,2024-12-13
681,763,2018-04-25,Standard Class,2024-12-13
4367,653,2019-10-26,Standard Class,2024-12-13
1221,789,2019-08-25,First Class,2024-12-13
2657,1429,2020-09-03,Standard Class,2024-12-13
242,1009,2018-12-30,Second Class,2024-12-13
1915,69,2020-12-05,Standard Class,2024-12-13
1915,1832,2020-12-05,Standard Class,2024-12-13
2770,1561,2020-04-27,Second Class,2024-12-13
352,1854,2018-06-25,Standard Class,2024-12-13
352,537,2018-06-25,Standard Class,2024-12-13
3576,873,2021-01-15,First Class,2024-12-13
3576,1826,2021-01-15,First Class,2024-12-13
333,837,2018-11-30,Standard Class,2024-12-13
333,1372,2018-11-30,Standard Class,2024-12-13
333,1131,2018-11-30,Standard Class,2024-12-13
333,1296,2018-11-30,Standard Class,2024-12-13
3134,468,2021-02-28,Second Class,2024-12-13
3134,1850,2021-02-28,Second Class,2024-12-13
3134,118,2021-02-28,Second Class,2024-12-13
3134,1149,2021-02-28,Second Class,2024-12-13
3134,1071,2021-02-28,Second Class,2024-12-13
4418,1143,2019-09-15,Same Day,2024-12-13
4418,220,2019-09-15,Same Day,2024-12-13
4418,1340,2019-09-15,Same Day,2024-12-13
4418,258,2019-09-15,Same Day,2024-12-13
2185,1519,2020-04-12,Standard Class,2024-12-13
2185,127,2020-04-12,Standard Class,2024-12-13
2185,849,2020-04-12,Standard Class,2024-12-13
1934,90,2020-07-24,Standard Class,2024-12-13
1934,847,2020-07-24,Standard Class,2024-12-13
1934,89,2020-07-24,Standard Class,2024-12-13
1934,1370,2020-07-24,Standard Class,2024-12-13
1934,1320,2020-07-24,Standard Class,2024-12-13
3472,1792,2021-08-04,First Class,2024-12-13
2274,1421,2020-07-18,Second Class,2024-12-13
2274,732,2020-07-18,Second Class,2024-12-13
2274,933,2020-07-18,Second Class,2024-12-13
2274,638,2020-07-18,Second Class,2024-12-13
2274,677,2020-07-18,Second Class,2024-12-13
2274,47,2020-07-18,Second Class,2024-12-13
4809,133,2021-09-13,Standard Class,2024-12-13
4809,742,2021-09-13,Standard Class,2024-12-13
4809,642,2021-09-13,Standard Class,2024-12-13
4809,591,2021-09-13,Standard Class,2024-12-13
4809,1590,2021-09-13,Standard Class,2024-12-13
4809,200,2021-09-13,Standard Class,2024-12-13
4809,1561,2021-09-13,Standard Class,2024-12-13
4809,1768,2021-09-13,Standard Class,2024-12-13
135,1300,2018-07-16,Standard Class,2024-12-13
135,1702,2018-07-16,Standard Class,2024-12-13
2105,192,2020-12-05,First Class,2024-12-13
2105,1502,2020-12-05,First Class,2024-12-13
2105,837,2020-12-05,First Class,2024-12-13
2105,1122,2020-12-05,First Class,2024-12-13
2105,1345,2020-12-05,First Class,2024-12-13
2105,1319,2020-12-05,First Class,2024-12-13
2798,859,2021-11-11,Standard Class,2024-12-13
2798,183,2021-11-11,Standard Class,2024-12-13
2798,504,2021-11-11,Standard Class,2024-12-13
1231,483,2019-11-02,Second Class,2024-12-13
1231,882,2019-11-02,Second Class,2024-12-13
2533,1612,2020-06-01,First Class,2024-12-13
2379,141,2020-10-28,Same Day,2024-12-13
2379,794,2020-10-28,Same Day,2024-12-13
2379,254,2020-10-28,Same Day,2024-12-13
2379,263,2020-10-28,Same Day,2024-12-13
332,269,2018-08-15,Standard Class,2024-12-13
332,607,2018-08-15,Standard Class,2024-12-13
332,945,2018-08-15,Standard Class,2024-12-13
2144,1817,2020-09-04,Standard Class,2024-12-13
4700,830,2020-02-22,Standard Class,2024-12-13
4700,908,2020-02-22,Standard Class,2024-12-13
3481,903,2021-05-21,Standard Class,2024-12-13
790,375,2018-12-14,Second Class,2024-12-13
790,358,2018-12-14,Second Class,2024-12-13
790,45,2018-12-14,Second Class,2024-12-13
3103,552,2021-12-24,Standard Class,2024-12-13
3103,73,2021-12-24,Standard Class,2024-12-13
3103,396,2021-12-24,Standard Class,2024-12-13
3103,488,2021-12-24,Standard Class,2024-12-13
1527,1843,2019-07-09,Standard Class,2024-12-13
3696,608,2021-03-14,Standard Class,2024-12-13
3696,1693,2021-03-14,Standard Class,2024-12-13
3696,271,2021-03-14,Standard Class,2024-12-13
3696,262,2021-03-14,Standard Class,2024-12-13
4718,702,2020-12-28,Second Class,2024-12-13
4718,1407,2020-12-28,Second Class,2024-12-13
4718,1590,2020-12-28,Second Class,2024-12-13
3129,1855,2021-10-27,Standard Class,2024-12-13
4636,819,2020-11-04,Standard Class,2024-12-13
2915,706,2021-07-09,Second Class,2024-12-13
2570,1697,2020-10-02,First Class,2024-12-13
2570,271,2020-10-02,First Class,2024-12-13
3020,487,2021-09-07,Standard Class,2024-12-13
4355,1395,2018-12-29,Standard Class,2024-12-13
4355,66,2018-12-29,Standard Class,2024-12-13
3224,148,2021-09-27,Standard Class,2024-12-13
2811,1195,2021-06-08,Standard Class,2024-12-13
4516,1310,2020-04-26,Standard Class,2024-12-13
4516,467,2020-04-26,Standard Class,2024-12-13
4516,757,2020-04-26,Standard Class,2024-12-13
2006,1280,2020-05-26,Same Day,2024-12-13
2006,79,2020-05-26,Same Day,2024-12-13
2006,1252,2020-05-26,Same Day,2024-12-13
2006,1480,2020-05-26,Same Day,2024-12-13
2451,611,2020-05-07,Standard Class,2024-12-13
726,1585,2018-09-11,First Class,2024-12-13
726,1465,2018-09-11,First Class,2024-12-13
2652,1819,2020-09-06,First Class,2024-12-13
3251,948,2021-04-11,First Class,2024-12-13
3251,725,2021-04-11,First Class,2024-12-13
3251,1084,2021-04-11,First Class,2024-12-13
4456,753,2019-12-12,Standard Class,2024-12-13
2007,1314,2020-07-03,Standard Class,2024-12-13
1115,634,2019-07-08,Standard Class,2024-12-13
2546,155,2020-11-26,Standard Class,2024-12-13
2546,664,2020-11-26,Standard Class,2024-12-13
2546,533,2020-11-26,Standard Class,2024-12-13
2696,848,2020-11-12,First Class,2024-12-13
2696,1212,2020-11-12,First Class,2024-12-13
824,1437,2019-09-01,Standard Class,2024-12-13
824,1200,2019-09-01,Standard Class,2024-12-13
824,949,2019-09-01,Standard Class,2024-12-13
1317,467,2019-05-29,Standard Class,2024-12-13
3100,730,2022-01-03,Standard Class,2024-12-13
3100,835,2022-01-03,Standard Class,2024-12-13
2238,1821,2020-12-12,Second Class,2024-12-13
1079,1356,2019-10-07,First Class,2024-12-13
2273,267,2020-12-25,Second Class,2024-12-13
2273,268,2020-12-25,Second Class,2024-12-13
1013,31,2019-09-24,Second Class,2024-12-13
4848,232,2021-07-07,Standard Class,2024-12-13
4848,1740,2021-07-07,Standard Class,2024-12-13
1735,1816,2020-07-16,Second Class,2024-12-13
2343,1201,2020-06-21,First Class,2024-12-13
2343,656,2020-06-21,First Class,2024-12-13
2343,460,2020-06-21,First Class,2024-12-13
2343,1346,2020-06-21,First Class,2024-12-13
2343,115,2020-06-21,First Class,2024-12-13
2341,967,2020-12-13,Standard Class,2024-12-13
2341,968,2020-12-13,Standard Class,2024-12-13
4606,103,2020-10-01,Standard Class,2024-12-13
2409,1208,2020-12-23,Standard Class,2024-12-13
2409,318,2020-12-23,Standard Class,2024-12-13
2409,1451,2020-12-23,Standard Class,2024-12-13
3948,1559,2021-12-14,Standard Class,2024-12-13
711,1855,2018-07-05,Standard Class,2024-12-13
711,662,2018-07-05,Standard Class,2024-12-13
4150,727,2021-02-08,Standard Class,2024-12-13
4150,1348,2021-02-08,Standard Class,2024-12-13
3238,473,2021-03-08,Standard Class,2024-12-13
4053,1185,2021-10-10,First Class,2024-12-13
96,1340,2018-10-03,Standard Class,2024-12-13
4233,810,2018-05-30,First Class,2024-12-13
1062,200,2019-06-18,Standard Class,2024-12-13
2136,1259,2020-04-01,First Class,2024-12-13
2938,564,2021-10-18,Second Class,2024-12-13
2358,269,2020-05-27,Standard Class,2024-12-13
3364,1699,2021-06-06,Standard Class,2024-12-13
3364,1420,2021-06-06,Standard Class,2024-12-13
267,724,2018-02-21,Standard Class,2024-12-13
267,406,2018-02-21,Standard Class,2024-12-13
260,788,2018-05-10,Standard Class,2024-12-13
2044,1381,2020-05-23,Standard Class,2024-12-13
4832,271,2021-04-07,Standard Class,2024-12-13
2813,288,2021-04-02,Second Class,2024-12-13
2813,1783,2021-04-02,Second Class,2024-12-13
2813,1288,2021-04-02,Second Class,2024-12-13
3075,1649,2021-01-04,First Class,2024-12-13
3075,789,2021-01-04,First Class,2024-12-13
3075,659,2021-01-04,First Class,2024-12-13
1217,486,2019-06-01,Standard Class,2024-12-13
1217,952,2019-06-01,Standard Class,2024-12-13
230,401,2018-03-24,Standard Class,2024-12-13
230,1051,2018-03-24,Standard Class,2024-12-13
230,603,2018-03-24,Standard Class,2024-12-13
230,714,2018-03-24,Standard Class,2024-12-13
230,645,2018-03-24,Standard Class,2024-12-13
635,98,2018-10-08,Second Class,2024-12-13
2687,1317,2020-03-31,First Class,2024-12-13
4060,1807,2021-05-09,Standard Class,2024-12-13
4060,1167,2021-05-09,Standard Class,2024-12-13
4060,358,2021-05-09,Standard Class,2024-12-13
4338,1352,2018-07-05,Same Day,2024-12-13
4338,1310,2018-07-05,Same Day,2024-12-13
2395,1229,2020-05-07,First Class,2024-12-13
3998,138,2021-04-27,First Class,2024-12-13
4314,99,2018-10-01,Second Class,2024-12-13
3312,567,2021-10-25,Standard Class,2024-12-13
3312,1253,2021-10-25,Standard Class,2024-12-13
3312,1728,2021-10-25,Standard Class,2024-12-13
4956,678,2021-11-11,First Class,2024-12-13
4956,1663,2021-11-11,First Class,2024-12-13
4956,1500,2021-11-11,First Class,2024-12-13
4956,1785,2021-11-11,First Class,2024-12-13
4956,105,2021-11-11,First Class,2024-12-13
3473,190,2021-07-11,First Class,2024-12-13
4364,23,2019-12-28,Standard Class,2024-12-13
4364,582,2019-12-28,Standard Class,2024-12-13
3538,1591,2021-03-12,Standard Class,2024-12-13
4325,979,2018-04-06,Second Class,2024-12-13
4325,640,2018-04-06,Second Class,2024-12-13
1060,354,2019-09-19,Standard Class,2024-12-13
323,452,2018-08-09,Second Class,2024-12-13
323,1078,2018-08-09,Second Class,2024-12-13
323,500,2018-08-09,Second Class,2024-12-13
323,1772,2018-08-09,Second Class,2024-12-13
323,1369,2018-08-09,Second Class,2024-12-13
1743,622,2020-07-25,First Class,2024-12-13
988,718,2019-11-09,Same Day,2024-12-13
4446,161,2019-10-04,First Class,2024-12-13
4446,1532,2019-10-04,First Class,2024-12-13
1614,570,2019-11-25,Second Class,2024-12-13
1614,1041,2019-11-25,Second Class,2024-12-13
3372,151,2021-02-07,Standard Class,2024-12-13
3372,782,2021-02-07,Standard Class,2024-12-13
3372,1648,2021-02-07,Standard Class,2024-12-13
4488,780,2019-06-19,First Class,2024-12-13
4488,1867,2019-06-19,First Class,2024-12-13
1783,1085,2020-05-09,Standard Class,2024-12-13
1783,1723,2020-05-09,Standard Class,2024-12-13
3844,956,2021-09-10,First Class,2024-12-13
3844,786,2021-09-10,First Class,2024-12-13
3844,705,2021-09-10,First Class,2024-12-13
1927,425,2020-07-26,Standard Class,2024-12-13
1927,1257,2020-07-26,Standard Class,2024-12-13
1927,170,2020-07-26,Standard Class,2024-12-13
1927,724,2020-07-26,Standard Class,2024-12-13
2633,780,2020-02-06,Standard Class,2024-12-13
2633,900,2020-02-06,Standard Class,2024-12-13
1891,1408,2021-01-02,Standard Class,2024-12-13
1891,1447,2021-01-02,Standard Class,2024-12-13
896,551,2019-11-27,Standard Class,2024-12-13
896,667,2019-11-27,Standard Class,2024-12-13
896,463,2019-11-27,Standard Class,2024-12-13
896,733,2019-11-27,Standard Class,2024-12-13
1486,1486,2019-10-09,Standard Class,2024-12-13
2491,1754,2020-09-13,Same Day,2024-12-13
2491,86,2020-09-13,Same Day,2024-12-13
3107,432,2021-09-17,First Class,2024-12-13
3107,1088,2021-09-17,First Class,2024-12-13
1224,394,2019-02-28,Standard Class,2024-12-13
1224,764,2019-02-28,Standard Class,2024-12-13
2700,525,2020-12-09,Second Class,2024-12-13
1747,60,2020-07-03,First Class,2024-12-13
1747,1057,2020-07-03,First Class,2024-12-13
3515,40,2021-12-18,Standard Class,2024-12-13
1657,1416,2019-03-22,Second Class,2024-12-13
1245,594,2019-03-04,First Class,2024-12-13
1245,14,2019-03-04,First Class,2024-12-13
1966,691,2020-09-20,Standard Class,2024-12-13
1966,358,2020-09-20,Standard Class,2024-12-13
4858,990,2021-03-23,Standard Class,2024-12-13
3724,1727,2021-06-02,Standard Class,2024-12-13
3724,1112,2021-06-02,Standard Class,2024-12-13
3724,1484,2021-06-02,Standard Class,2024-12-13
3346,63,2021-06-19,Standard Class,2024-12-13
3346,4,2021-06-19,Standard Class,2024-12-13
1694,752,2019-09-12,Standard Class,2024-12-13
4045,1740,2021-03-24,Standard Class,2024-12-13
722,973,2018-12-21,First Class,2024-12-13
722,942,2018-12-21,First Class,2024-12-13
722,1757,2018-12-21,First Class,2024-12-13
722,1762,2018-12-21,First Class,2024-12-13
1798,1224,2020-07-13,Standard Class,2024-12-13
1798,626,2020-07-13,Standard Class,2024-12-13
4654,1784,2020-04-10,Standard Class,2024-12-13
